image_id,split,codec,is_lossy,quality,raw_bytes,compressed_bytes,compression_ratio,encode_time_ms,decode_time_ms,mse,psnr,ssim,dark_ssim,dark_psnr,banding_score,edge_preservation
caltech_scissors_006,train,png,False,,102600,37604,2.7284331454100625,4.2522919829934835,1.3015420408919454,0.0,inf,1.0,1.0,100.0,0.4953086931729822,1.0
caltech_scissors_006,train,webp_lossless,False,100.0,102600,23378,4.388741551886389,99.82625010889024,4.645082983188331,0.0,inf,1.0,1.0,100.0,0.4953086931729822,1.0
caltech_scissors_006,train,jpeg,True,50.0,102600,5512,18.613933236574745,1.2472919188439846,0.8161659352481365,42.27284600389864,31.870188733374256,0.9488946322653368,0.9567255304968092,31.692897908908563,0.6017430193222866,1.0401664861655286
caltech_scissors_006,train,jpeg,True,75.0,102600,7074,14.50381679389313,0.7835830328986049,2.259959001094103,1.674317738791423,45.89242482414111,0.9965636226981291,0.9985334795094108,48.48173106261405,0.5242579757684779,1.002387841889366
caltech_scissors_006,train,jpeg,True,85.0,102600,8724,11.760660247592847,0.6042920285835862,0.8858329383656383,3.744795321637427,42.39652275311096,0.9939102083801205,0.996743558183098,43.38445057308665,0.5042843541732783,1.0061232746112256
caltech_scissors_006,train,jpeg,True,95.0,102600,12980,7.90446841294299,0.6232919404283166,0.7019169861450791,0.904766081871345,48.56544049600619,0.997784756032607,0.9989829261776906,50.35425163630034,0.4981321988170592,0.999635582837478
caltech_scissors_004,train,png,False,,139500,36940,3.7763941526800218,6.9281249307096,2.280666958540678,0.0,inf,1.0,1.0,100.0,0.1761688623196428,1.0
caltech_scissors_004,train,webp_lossless,False,100.0,139500,20006,6.972908127561731,181.228292058222,2.4619579780846834,0.0,inf,1.0,1.0,100.0,0.1761688623196428,1.0
caltech_scissors_004,train,jpeg,True,50.0,139500,5832,23.919753086419753,0.821709050796926,0.9299579542130232,30.34540501792115,33.30987422505772,0.9526304443398256,0.933722472450732,29.538637863402226,0.1744740882121074,1.106109371699434
caltech_scissors_004,train,jpeg,True,75.0,139500,6998,19.934266933409543,1.081832917407155,1.2580830371007323,0.1323799283154121,56.91258219288934,0.9996415802096422,0.9990999045108868,51.94122566533467,0.176468416583601,0.9999458085093912
caltech_scissors_004,train,jpeg,True,85.0,139500,8627,16.170163440361655,0.7111669983714819,0.7662080461159348,1.6669964157706094,45.91145694820781,0.9961087761299756,0.9952997351788712,41.754866983753246,0.1685211028552031,1.015879655076692
caltech_scissors_004,train,jpeg,True,95.0,139500,12131,11.499464182672492,0.8597499690949917,0.4562499234452843,0.1886236559139785,55.37484202749457,0.9993756218459784,0.999122520100494,50.69241863530105,0.1763967357187696,1.000670647345004
caltech_scissors_009,train,png,False,,198900,25335,7.850799289520427,3.587416955269873,1.2279170332476497,0.0,inf,1.0,1.0,100.0,0.8829813532984885,1.0
caltech_scissors_009,train,webp_lossless,False,100.0,198900,13790,14.423495286439447,122.81833298038693,2.1795419743284583,0.0,inf,1.0,1.0,100.0,0.8829813532984885,1.0
caltech_scissors_009,train,jpeg,True,50.0,198900,4841,41.0865523652138,1.136625069193542,1.1526660528033972,14.664399195575664,36.46816086349923,0.9791157354016474,0.9899607112522316,28.452881568006138,0.9068511340798162,1.0397981164797474
caltech_scissors_009,train,jpeg,True,75.0,198900,5812,34.22229869236063,1.3285840395838022,1.0763750178739429,0.2535193564605329,54.090692371075434,0.9992553513178624,0.9998845254548338,46.80023734037431,0.8897517730496454,1.003303130002691
caltech_scissors_009,train,jpeg,True,85.0,198900,6829,29.125787084492604,1.1428750585764649,0.8502919226884842,1.052242332830568,47.90964590925405,0.9980388303296038,0.9993571667957856,39.19657104833562,0.8859910053472149,1.0072763497858677
caltech_scissors_009,train,jpeg,True,95.0,198900,9346,21.28183179970041,0.8667910005897284,1.5382079873234034,0.2184766214177979,54.73675389732903,0.9993060588457424,0.9999163596398162,49.51895500960199,0.8818817052512705,0.9995048618744212
caltech_scissors_002,train,png,False,,107100,38160,2.806603773584906,3.1814579851925373,1.9616669742390511,0.0,inf,1.0,1.0,100.0,0.5003114667688917,1.0
caltech_scissors_002,train,webp_lossless,False,100.0,107100,24592,4.355074821080026,135.58825000654906,2.0244999323040247,0.0,inf,1.0,1.0,100.0,0.5003114667688917,1.0
caltech_scissors_002,train,jpeg,True,50.0,107100,5163,20.74375363160953,1.0317499982193112,0.7092920131981373,41.530690943043886,31.947112043726452,0.959151304684772,0.9722566917500566,25.250230736520116,0.5814727570667759,1.0644205879852768
caltech_scissors_002,train,jpeg,True,75.0,107100,6448,16.609801488833746,0.558916013687849,0.37566595710814,1.222623716153128,47.25787544995256,0.9953267458890388,0.9995831321803372,44.5216341603954,0.5209681284447639,0.9994357899447286
caltech_scissors_002,train,jpeg,True,85.0,107100,8102,13.218958281905705,0.3823339939117431,0.6807498866692185,2.8174136321195147,43.63229749253164,0.9944363322114392,0.998379658345435,38.50884558203761,0.5123555297644954,1.008610039239246
caltech_scissors_002,train,jpeg,True,95.0,107100,11850,9.037974683544304,0.8155830437317491,0.8791249711066484,0.6504761904761904,49.99848956256316,0.9976139119642302,0.99972383239093,46.18195255488895,0.4994482560092117,1.0002966397129005
caltech_scorpion_003,val,png,False,,264600,74022,3.574612952905893,7.657499983906746,2.9962080297991633,0.0,inf,1.0,1.0,100.0,0.7674932065217391,1.0
caltech_scorpion_003,val,webp_lossless,False,100.0,264600,47934,5.52009012392039,299.2292909184471,3.311790991574526,0.0,inf,1.0,1.0,100.0,0.7674932065217391,1.0
caltech_scorpion_003,val,jpeg,True,50.0,264600,8968,29.50490633363069,1.0135419433936477,0.7452500285580754,16.1252947845805,36.05572698202685,0.894860511684502,0.8881189524330747,38.4404279543888,0.8301196983811717,1.048550019073183
caltech_scorpion_003,val,jpeg,True,75.0,264600,11597,22.816245580753645,1.0705000022426248,1.1982499854639173,0.9584126984126984,48.31527801634414,0.9948114216124117,0.9954293185068828,50.07975547204947,0.7854406130268199,1.0024683399129866
caltech_scorpion_003,val,jpeg,True,85.0,264600,14329,18.466047874938933,0.8977919351309538,0.920166028663516,1.5250302343159483,46.29801907043191,0.9940652451266015,0.9949312521208088,48.35389695823927,0.7760038208303484,1.0091680088248778
caltech_scorpion_003,val,jpeg,True,95.0,264600,21540,12.284122562674094,0.8798749186098576,3.534291055984795,0.556235827664399,50.67821402129363,0.9974086441624656,0.9977217161800546,52.20455961842081,0.7721718765909785,0.9985510433450112
caltech_scorpion_002,train,png,False,,252900,103106,2.4528155490466124,10.89195895474404,4.0658749639987946,0.0,inf,1.0,1.0,100.0,0.4487618750973368,1.0
caltech_scorpion_002,train,webp_lossless,False,100.0,252900,66472,3.804609459622097,280.0237499177456,3.3615410793572664,0.0,inf,1.0,1.0,100.0,0.4487618750973368,1.0
caltech_scorpion_002,train,jpeg,True,50.0,252900,10775,23.470997679814385,0.8229159284383059,0.7142500253394246,20.058813760379596,35.107751147634886,0.9453868656305482,0.9252167645032328,34.149857643925976,0.5714240942710292,1.0993597582131402
caltech_scorpion_002,train,jpeg,True,75.0,252900,13772,18.363345919256464,0.781457987613976,2.22100003156811,1.1883748517200474,47.38126908139157,0.9941545970955122,0.9928968557299572,46.53720403154635,0.4599100153442043,0.999172013517317
caltech_scorpion_002,train,jpeg,True,85.0,252900,17594,14.374218483573946,1.0240419069305062,2.7684998931363225,1.79634242783709,45.586912332443966,0.99253500713073,0.9905699272986418,44.68023929599421,0.4741666892679884,1.017807575615174
caltech_scorpion_002,train,jpeg,True,95.0,252900,26490,9.54699886749717,1.057166955433786,0.9115419816225768,0.6058323448003163,50.30727904691631,0.996750468703664,0.996221145958173,49.456881136829736,0.4533524280692618,0.9999550150558396
caltech_scorpion_004,val,png,False,,207900,173217,1.200228614974281,10.90154203120619,3.416666993871331,0.0,inf,1.0,1.0,100.0,0.0004911591355599,1.0
caltech_scorpion_004,val,webp_lossless,False,100.0,207900,99832,2.082498597644042,597.7317080833018,5.825833068229258,0.0,inf,1.0,1.0,100.0,0.0004911591355599,1.0
caltech_scorpion_004,val,jpeg,True,50.0,207900,22542,9.222784136278946,2.0270829554647207,1.2717499630525708,255.07136123136124,24.064186610091852,0.8968713435958375,0.8885108903890465,26.3023001445009,0.0024906600249066,1.0692523914890752
caltech_scorpion_004,val,jpeg,True,75.0,207900,29253,7.106963388370423,1.0591669706627729,2.357874996960163,2.331948051948052,44.45361489310777,0.9978569977787138,0.995350722834364,45.63334250686796,0.001257229067136,1.0001626296704498
caltech_scorpion_004,val,jpeg,True,85.0,207900,37515,5.541783286685326,0.96820795442909,2.782875089906156,14.447994227994228,36.532728014000554,0.9925253453967324,0.9904706721926716,39.076106256761,0.0014208581983518,1.0097200043749317
caltech_scorpion_004,val,jpeg,True,95.0,207900,57337,3.625930899768038,1.0530840372666717,1.8677079351618888,1.689033189033189,45.85442177447074,0.998426665062456,0.9973450828777576,47.50451214234118,0.0014833127317676,1.0000397109179784
caltech_scorpion_010,train,png,False,,189000,148928,1.2690696175333047,8.066499955020845,3.551166970282793,0.0,inf,1.0,1.0,100.0,0.0782389937106918,1.0
caltech_scorpion_010,train,webp_lossless,False,100.0,189000,95258,1.9840853261668312,407.14229200966656,4.255209001712501,0.0,inf,1.0,1.0,100.0,0.0782389937106918,1.0
caltech_scorpion_010,train,jpeg,True,50.0,189000,18473,10.231148162182643,2.192000043578446,4.269665922038257,144.85992063492063,26.521321179420884,0.9038518536845004,0.9051132298006342,27.340942394716595,0.1958880639634494,1.0424058416681454
caltech_scorpion_010,train,jpeg,True,75.0,189000,24881,7.596157710702946,1.465165987610817,2.73349997587502,2.7553597883597885,43.729020448317506,0.9961592468024506,0.9920544782547994,43.43540392885443,0.1084430673896204,0.9998151656483
caltech_scorpion_010,train,jpeg,True,85.0,189000,31915,5.9219802600658,1.3524169335141778,1.1792080476880074,9.211026455026454,38.48772331223239,0.9920365568646652,0.9888466973030162,39.28701470368867,0.0985259891388673,1.008650493831846
caltech_scorpion_010,train,jpeg,True,95.0,189000,49077,3.851091142490372,1.1072499910369515,1.0284589370712638,1.8996507936507936,45.344065874567,0.9976129102908856,0.9958661059135026,44.74489001926392,0.0918648310387985,0.9986407187409928
caltech_scorpion_006,val,png,False,,180000,132058,1.363037453240243,8.211083011701703,2.9985839501023293,0.0,inf,1.0,1.0,100.0,0.060919540229885,1.0
caltech_scorpion_006,val,webp_lossless,False,100.0,180000,82490,2.182082676688083,419.7110829409212,3.6098749842494726,0.0,inf,1.0,1.0,100.0,0.060919540229885,1.0
caltech_scorpion_006,val,jpeg,True,50.0,180000,16632,10.822510822510823,0.9350839536637068,0.8498330134898424,112.90585,27.603639162246143,0.9226572892393706,0.9274554803344546,27.37734906662403,0.0376775787523162,1.0968147947637374
caltech_scorpion_006,val,jpeg,True,75.0,180000,21109,8.527168506324317,0.7947910344228148,0.777499983087182,2.2428944444444445,44.62271525659447,0.9978255694760482,0.9965578927392376,43.3198174248096,0.0661636680208938,1.000210111482153
caltech_scorpion_006,val,jpeg,True,85.0,180000,27285,6.597031335898846,0.7731250952929258,0.9510839590802788,6.458266666666667,40.02964387472176,0.9945345832532894,0.9939330809289904,39.52440402216099,0.065035799522673,1.0152245095253027
caltech_scorpion_006,val,jpeg,True,95.0,180000,41618,4.325051660339276,1.2374169891700149,1.2803339632228017,1.238161111111111,47.20303201552099,0.9986582536262296,0.9977341941264638,44.814575179910946,0.0693970420932878,1.0011420816617362
caltech_scorpion_008,train,png,False,,156600,86838,1.8033579769225456,7.352042011916637,4.698167089372873,0.0,inf,1.0,1.0,100.0,0.0475554931160438,1.0
caltech_scorpion_008,train,webp_lossless,False,100.0,156600,56602,2.7666866895162716,221.6354579431936,4.95612493250519,0.0,inf,1.0,1.0,100.0,0.0475554931160438,1.0
caltech_scorpion_008,train,jpeg,True,50.0,156600,9294,16.84958037443512,0.887832953594625,0.8731249254196882,55.77406130268199,30.66648091181349,0.8973765770457026,0.8963045364381632,29.809644862902125,0.0892787142297138,1.1547587839775253
caltech_scorpion_008,train,jpeg,True,75.0,156600,12075,12.968944099378882,1.6601249808445573,2.2533750161528587,1.91257343550447,45.31462241475154,0.99256271115558,0.9899131601202122,44.282327603787806,0.0628032913707011,1.0007493044281015
caltech_scorpion_008,train,jpeg,True,85.0,156600,15850,9.8801261829653,0.996124930679798,2.9010000871494412,3.9548403575989783,42.159514035558736,0.9887999798873168,0.986792934351359,41.46378838476065,0.0495679854479308,1.03511377770914
caltech_scorpion_008,train,jpeg,True,95.0,156600,24250,6.457731958762887,1.3660420663654804,1.2793750502169132,1.1330332056194126,47.58837723020435,0.9955643539669496,0.9941249270465112,45.724610039045224,0.0477974969949798,1.0014120466118013
caltech_scorpion_005,train,png,False,,188100,60666,3.100583522895856,5.327040911652148,2.092334092594683,0.0,inf,1.0,1.0,100.0,0.7068494499273953,1.0
caltech_scorpion_005,train,webp_lossless,False,100.0,188100,42084,4.469632164242943,242.1097500482574,4.606375005096197,0.0,inf,1.0,1.0,100.0,0.7068494499273953,1.0
caltech_scorpion_005,train,jpeg,True,50.0,188100,8178,23.000733675715335,2.54550005774945,1.1063340352848172,34.59271132376396,32.74095758182768,0.9604516997640528,0.9172265937370826,23.26097753506177,0.7625560425167498,1.0540597161550824
caltech_scorpion_005,train,jpeg,True,75.0,188100,10630,17.695202257761053,0.989957945421338,3.9747919654473662,2.1726528442317914,44.760900224346464,0.9959165277634136,0.9970353902841136,41.65063707005177,0.7297705015332872,1.0017365992886549
caltech_scorpion_005,train,jpeg,True,85.0,188100,13302,14.140730717185386,1.075125066563487,0.9647500701248646,3.185188729399256,43.099451905361505,0.9946076726515152,0.9939207888806112,36.141375704342536,0.7180411226026214,1.0109627004410613
caltech_scorpion_005,train,jpeg,True,95.0,188100,19938,9.434246163105628,1.851417007856071,0.86545804515481,1.071860712387028,47.82942008134274,0.9975593154811104,0.9980837840251616,43.04375653894485,0.7071551512171134,0.9990392525039544
caltech_sea_horse_010,val,png,False,,181800,85157,2.1348802799534976,6.3172499649226665,2.3387500550597906,0.0,inf,1.0,1.0,100.0,0.3650901789235899,1.0
caltech_sea_horse_010,val,webp_lossless,False,100.0,181800,56368,3.2252341754186773,392.1999579761178,3.7175000179558992,0.0,inf,1.0,1.0,100.0,0.3650901789235899,1.0
caltech_sea_horse_010,val,jpeg,True,50.0,181800,9795,18.56049004594181,0.9670419385656714,1.03870895691216,35.3014796479648,32.652874518121315,0.9335686855053752,0.9403931496370298,36.4679349891138,0.4936503428409137,1.0664065490676513
caltech_sea_horse_010,val,jpeg,True,75.0,181800,12868,14.128069630090144,0.9670419385656714,1.1447920696809888,1.8660451045104511,45.421582239208504,0.9931410422569428,0.9926772065569972,47.73772469466267,0.3949076564461179,0.9997995711819212
caltech_sea_horse_010,val,jpeg,True,85.0,181800,16451,11.05099993921342,1.2607090175151825,0.9982920018956064,2.9551925192519253,43.42494582139544,0.9918238168788216,0.9920650754252268,46.42103043255944,0.3912401756392753,1.0137730077655585
caltech_sea_horse_010,val,jpeg,True,95.0,181800,24966,7.281903388608508,1.032166997902095,0.8752919966354966,0.9696864686468648,48.26449025516601,0.996394755408382,0.9963307715655818,50.20905241280313,0.3674662077372629,0.9990672590562392
caltech_sea_horse_003,train,png,False,,190800,118013,1.6167710336996772,11.377083952538667,3.326374921016395,0.0,inf,1.0,1.0,100.0,0.0266478425836054,1.0
caltech_sea_horse_003,train,webp_lossless,False,100.0,190800,78060,2.444273635664873,566.1881659179926,3.0276660108938813,0.0,inf,1.0,1.0,100.0,0.0266478425836054,1.0
caltech_sea_horse_003,train,jpeg,True,50.0,190800,13463,14.172175592364258,0.720334006473422,0.850292039103806,49.19735849056604,31.211385756568127,0.931614609114383,0.9243787832746756,34.07227507395767,0.0787907085327419,1.0656276126716415
caltech_sea_horse_003,train,jpeg,True,75.0,190800,17643,10.81448733208638,0.8449999149888754,1.708333962596953,2.426320754716981,44.28132147686284,0.9938282792588844,0.9910260500840232,45.76724061923773,0.0323007678051363,1.000169057237179
caltech_sea_horse_003,train,jpeg,True,85.0,190800,22702,8.404545854990749,0.7837499724701047,1.803708029910922,4.065623689727463,42.0395318259099,0.9920198796653548,0.9896258989363316,44.321428645266025,0.0307367207761022,1.0133052974214352
caltech_sea_horse_003,train,jpeg,True,95.0,190800,34659,5.505063619839003,1.130040967836976,1.7702080076560378,1.2519025157232704,47.155098487121705,0.996633833576079,0.9956101074817558,48.821659891743366,0.0292397660818713,0.9999603368721658
caltech_sea_horse_004,train,png,False,,191700,99384,1.928881912581502,12.832124950364232,3.7404580507427454,0.0,inf,1.0,1.0,100.0,0.4402197610534577,1.0
caltech_sea_horse_004,train,webp_lossless,False,100.0,191700,60374,3.175207870937821,281.4517500810325,2.834249986335635,0.0,inf,1.0,1.0,100.0,0.4402197610534577,1.0
caltech_sea_horse_004,train,jpeg,True,50.0,191700,11760,16.301020408163264,1.235624891705811,0.9050410008057952,81.41514866979655,29.02375140602824,0.8940178042489947,0.9155194844228024,34.389070652696795,0.5938893016344725,1.128055165038523
caltech_sea_horse_004,train,jpeg,True,75.0,191700,15146,12.65680707777631,0.6957920268177986,0.636290991678834,1.1457798643714137,47.53979175062209,0.9957260201074908,0.9941963479834928,49.305759846388014,0.460901361293449,1.0005919092342963
caltech_sea_horse_004,train,jpeg,True,85.0,191700,19580,9.790602655771195,0.6564999930560589,0.8135000243782997,4.60735002608242,41.496291534727064,0.9906621831156016,0.9906154283056282,45.63650276441543,0.4565674647572164,1.0253977652607302
caltech_sea_horse_004,train,jpeg,True,95.0,191700,29553,6.486651101411025,0.8309578988701105,0.8481249678879976,0.7826499739175795,49.19512785762584,0.9972979943930124,0.9966171142353444,50.93228014461806,0.4453927887127678,1.0002805776886508
caltech_sea_horse_006,test,png,False,,248400,98732,2.5159016327026698,15.293124946765602,4.853749996982515,0.0,inf,1.0,1.0,100.0,0.0097430900979436,1.0
caltech_sea_horse_006,test,webp_lossless,False,100.0,248400,61600,4.032467532467533,704.7466250369325,4.836541949771345,0.0,inf,1.0,1.0,100.0,0.0097430900979436,1.0
caltech_sea_horse_006,test,jpeg,True,50.0,248400,10078,24.647747568962096,1.0302920127287507,1.3222090201452374,13.937037037037037,36.68909906707033,0.9478538918906686,0.9444983102255552,38.99904645315814,0.0313090112546264,1.125682490252638
caltech_sea_horse_006,test,jpeg,True,75.0,248400,12754,19.476242747373373,0.906083034351468,1.5315419295802712,1.2122504025764895,47.29488023855379,0.9938338271117212,0.9931079931845602,48.756149503241,0.0110242276631201,0.999192547769763
caltech_sea_horse_006,test,jpeg,True,85.0,248400,16383,15.162058231093209,1.9658340606838465,1.598083064891398,1.500938003220612,46.36717606942592,0.9918280298296556,0.9912404428957112,48.142313601059655,0.01001538676738,1.0266635592873257
caltech_sea_horse_006,test,jpeg,True,95.0,248400,24663,10.071767424887485,1.1377920163795352,0.8188750362023711,0.5270169082125604,50.912558120204146,0.9966639154641131,0.9966132966887096,52.54025556707503,0.0106741428534684,1.000796812516734
