image_id,split,codec,is_lossy,quality,raw_bytes,compressed_bytes,compression_ratio,encode_time_ms,decode_time_ms,mse,psnr,ssim,dark_ssim,dark_psnr,banding_score
kodim18,train,jpeg,True,95.0,1179648,327820,3.5984625709230675,3.385124960914254,4.6045000199228525,9.157185872395834,38.51318331289997,0.9891900488822266,0.9832487513654465,35.87505626623236,0.5369764462402681
kodim18,train,webp_lossy,True,50.0,1179648,37642,31.338611125870038,32.12633298244327,4.950874950736761,237.6066903008355,24.372216959399466,0.7245467130232178,0.48130410115002076,20.29266367739892,0.6414349365477185
kodim18,train,webp_lossy,True,75.0,1179648,54668,21.57840052681642,35.14158399775624,6.181749980896711,209.3742184109158,24.921571576951568,0.7554321711917771,0.5375861107342673,20.6780405935747,0.6277259185700099
kodim18,train,webp_lossy,True,85.0,1179648,81744,14.431004110393424,39.86533300485462,8.18141596391797,185.1265606350369,25.456116281781973,0.7800339345263465,0.5856283060971401,21.281560366105424,0.6394192796777506
kodim18,train,webp_lossy,True,95.0,1179648,128240,9.198752339363693,45.747875003144145,11.686999932862818,174.1610395643446,25.721293525306063,0.7902299033595531,0.6043332104956459,21.36706453641714,0.6487611037797167
kodim24,train,png,False,,1179648,533704,2.2103038388320115,23.52262509521097,6.854041945189238,0.0,inf,1.0,1.0,100.0,0.4775714666061867
kodim24,train,webp_lossless,False,100.0,1179648,484586,2.434341891841696,424.87712495494634,6.683459039777517,0.0,inf,1.0,1.0,100.0,0.4775714666061867
kodim24,train,jpeg,True,50.0,1179648,54012,21.84047989335703,2.259250031784177,1.8849580083042383,240.12535349527994,24.3264234366058,0.709144549661251,0.45429936450267416,19.429453763197564,0.8136306586488299
kodim24,train,jpeg,True,75.0,1179648,123625,9.542147623862487,2.884125104174018,3.2373329158872366,162.99008263481988,26.009191809302386,0.8502109162200201,0.7236250747837853,22.763891921047914,0.5758775495775743
kodim24,train,jpeg,True,85.0,1179648,184742,6.385380693074667,2.7752090245485306,3.224667045287788,75.08871290418837,29.375057007190012,0.9304415403980612,0.8777216893859573,26.904268738931002,0.5890634299060279
kodim24,train,jpeg,True,95.0,1179648,327849,3.5981442676354054,3.37199994828552,4.69895894639194,9.132012261284721,38.52513874934873,0.989225774674647,0.9834712669381968,36.07963603659427,0.5377024753427834
kodim24,train,webp_lossy,True,50.0,1179648,37584,31.386973180076627,31.745375017635524,4.902999964542687,237.033083597819,24.38271394515072,0.7249913639749216,0.4848862622518442,20.12957218933179,0.652225522235356
kodim24,train,webp_lossy,True,75.0,1179648,54428,21.673550378481664,35.16275004949421,6.104291998781264,209.0751749674479,24.92777891965595,0.7557293686159724,0.541497415577547,20.639947545033905,0.6393152126434499
kodim24,train,webp_lossy,True,85.0,1179648,81884,14.406330907136926,39.83529098331928,8.212957996875048,184.6602028740777,25.46707052512125,0.7807246523451582,0.5890861728981511,21.186437859087363,0.6465019295098897
kodim24,train,webp_lossy,True,95.0,1179648,128302,9.194307181493663,45.596875017508864,11.762790963985026,173.64747958713107,25.734118767589635,0.7909980124860848,0.6087491139675294,21.312018100235065,0.6482228247473503
kodim07,train,png,False,,1179648,581489,2.028667782193644,34.853374934755266,10.344749898649752,0.0,inf,1.0,1.0,100.0,0.02016088985996623
kodim07,train,webp_lossless,False,100.0,1179648,418724,2.8172447722127223,1744.566416949965,11.017709039151669,0.0,inf,1.0,1.0,100.0,0.02016088985996623
kodim07,train,jpeg,True,50.0,1179648,45143,26.13136034379638,2.352625015191734,1.9983339589089155,21.54512617323134,34.797313191073584,0.9388990479904358,0.9622080013528462,33.96963391820496,0.3586113444476464
kodim07,train,jpeg,True,75.0,1179648,65844,17.91580098414434,2.35699990298599,2.0563339348882437,11.959881252712673,37.3535349321783,0.9597504638517865,0.9775375907225603,36.64251230203655,0.15031154479191158
kodim07,train,jpeg,True,85.0,1179648,88703,13.298851222619303,2.4070829385891557,2.2362919989973307,7.343018425835504,39.47205742883622,0.9704869910829773,0.9853196724513708,38.9455415494683,0.0537631942573088
kodim07,train,jpeg,True,95.0,1179648,164040,7.191221653255304,2.745083998888731,3.063749987632036,2.79593743218316,43.66552912378542,0.9838302674456991,0.9937041936322162,43.33721145774809,0.010511327005981647
kodim07,train,webp_lossy,True,50.0,1179648,24246,48.653303637713435,33.217665972188115,4.142042016610503,22.529146830240887,34.60335615390608,0.9414033736856631,0.958913569955525,33.486696658602206,0.2626745590481229
kodim07,train,webp_lossy,True,75.0,1179648,32518,36.27676978903992,35.210583941079676,4.640583996661007,14.796519809299046,36.429207809695654,0.9550577792045898,0.9719761010871208,35.69793719242214,0.2488300097326624
kodim07,train,webp_lossy,True,85.0,1179648,47666,24.748206268619143,39.247959037311375,5.671708029694855,8.44699435763889,38.86378156782,0.9683564387661168,0.9827397003820106,38.0249140569402,0.23151354221986192
kodim07,train,webp_lossy,True,95.0,1179648,102336,11.527204502814259,51.090207998640835,9.434958919882774,3.5922359890407987,42.57715501310373,0.9817697244135791,0.9927868117206251,42.17125996870547,0.07270499507653747
kodim11,train,png,False,,1179648,632921,1.8638155472799922,33.13929203432053,9.900458971969783,0.0,inf,1.0,1.0,100.0,0.032345107021699335
kodim11,train,webp_lossless,False,100.0,1179648,448412,2.63072353103842,1913.02162501961,11.48625009227544,0.0,inf,1.0,1.0,100.0,0.032345107021699335
kodim11,train,jpeg,True,50.0,1179648,53315,22.126005814498733,2.4834589567035437,2.1574581041932106,40.12205081515842,32.09697237243767,0.8887944516073826,0.9193807843720707,34.52839692758682,0.36206432949161343
kodim11,train,jpeg,True,75.0,1179648,80311,14.688498462228088,2.41554097738117,2.267707954160869,21.829959445529514,34.740274319658766,0.9297710996410323,0.9458763342472986,37.14201419481822,0.2819596435332687
kodim11,train,jpeg,True,85.0,1179648,109712,10.752224004666765,2.5115410098806024,2.5167500134557486,12.795830620659721,37.06011878205426,0.9530226645909775,0.964871905620628,39.444693111806714,0.13684752747252749
kodim11,train,jpeg,True,95.0,1179648,201608,5.851196381095988,2.886792062781751,3.811792004853487,3.8226021660698786,42.30721259310055,0.9819849001774065,0.9836785775447145,43.873599477678844,0.019839587308317433
kodim11,train,webp_lossy,True,50.0,1179648,36094,32.68266193827229,36.62704094313085,5.100750015117228,32.196038987901474,33.05277916237668,0.8980927724687332,0.9291363377559392,35.756100382649464,0.2795627188057335
kodim11,train,webp_lossy,True,75.0,1179648,51516,22.898672257162822,40.27174995280802,6.147666950710118,20.01251220703125,35.117787510338864,0.9327810746497761,0.94696898991637,37.56130323799689,0.3078489146850662
kodim11,train,webp_lossy,True,85.0,1179648,78066,15.11090615632926,45.09024997241795,8.062958950176835,10.371090359157986,37.97255942755417,0.9621914939211825,0.9651770653909695,39.94590170467055,0.3299513862388213
kodim11,train,webp_lossy,True,95.0,1179648,146558,8.049018136164522,56.69437500182539,12.904583010822535,3.6867548624674478,42.46436099154665,0.9843919571467111,0.9819026484579103,43.61681591016085,0.14723984964364153
kodim04,train,png,False,,1179648,651228,1.8114208848513884,31.805583043023944,11.168583994731307,0.0,inf,1.0,1.0,100.0,0.01834148947033549
kodim04,train,webp_lossless,False,100.0,1179648,457740,2.577113645300826,426.14470794796944,11.586457956582308,0.0,inf,1.0,1.0,100.0,0.01834148947033549
kodim04,train,jpeg,True,50.0,1179648,45381,25.994314801348583,2.342708990909159,1.8695000326260924,25.653662787543404,34.039309791451316,0.8898820628511729,0.9118664051222871,33.741676237054534,0.0982567822643325
kodim04,train,jpeg,True,75.0,1179648,69488,16.976283674879117,2.3242910392582417,2.1410000044852495,15.661458333333334,36.182481614709424,0.9260444528325423,0.9443225307418817,36.30965554121773,0.022540555189902823
